x0000,y0000
0.0377918906,0.1204669948
0.0378309722,0.1062710844
0.0378700537,0.1409964653
0.0379091353,0.1722274682
0.0379482169,0.2871051432
0.0379872985,0.2028032752
0.0380263801,0.1010295175
0.0380654617,0.2231143471
0.0381045432,0.1877337703
0.0381436248,0.2187463746
0.0381827064,0.1309501287
0.038221788,0.2600237141
0.0382608696,0.3399576097
0.0382999511,0.2065160518
0.0383390327,0.0348547351
0.0383781143,-0.0282624666
0.0384171959,0.0278659792
0.0384562775,0.2093552339
0.0384953591,0.3486935546
0.0385344406,0.3061058233
0.0385735222,0.4559272778
0.0386126038,0.370970214
0.0386516854,0.4716519786
0.038690767,0.2715988411
0.0387298486,0.4177075190
0.0387689301,0.3052322288
0.0388080117,0.3954308596
0.0388470933,0.4434785564
0.0388861749,0.4635712296
0.0389252565,0.2949674936
0.0389643381,0.2943122977
0.0390034196,0.3637630595
0.0390425012,0.2967146826
0.0390815828,0.4113739590
0.0391206644,0.3755565850
0.039159746,0.2945306964
0.0391988276,0.6258414056
0.0392379091,0.6037831448
0.0392769907,0.4452257454
0.0393160723,0.5666553791
0.0393551539,0.5865296536
0.0393942355,0.5854376605
0.0394333170,0.6120822924
0.0394723986,0.4747095593
0.0395114802,0.529746012
0.0395505618,0.4482833261
0.0395896434,0.4054771962
0.039628725,0.5164236961
0.0396678065,0.421201897
0.0397068881,0.4937102394
0.0397459697,0.6044383406
0.0397850513,0.5334587886
0.0398241329,0.6232206221
0.0398632145,0.7619037469
0.0399022960,0.8162850037
0.0399413776,0.6537964291
0.0399804592,0.6806594596
0.0400195408,0.4869398821
0.0400586224,0.7865827912
0.040097704,0.638290127
0.0401367855,0.7662717193
0.0401758671,0.7263047716
0.0402149487,0.6516124429
0.0402540303,0.4755831538
0.0402931119,0.7367879054
0.0403321935,0.8400904535
0.0403712750,0.6288989863
0.0404103566,0.5052853664
0.0404494382,0.5496202866
0.0404885198,0.6568540098
0.0405276014,0.9003684731
0.040566683,0.5701497570
0.0406057645,0.6177606565
0.0406448461,0.7564437814
0.0406839277,0.5906792275
0.0407230093,0.6454972815
0.0407620909,0.7734788738
0.0408011724,0.8558151542
0.0408402540,0.8540679653
0.0408793356,0.6987865452
0.0409184172,0.7356959123
0.0409574988,0.6749810954
0.0409965804,0.4605136489
0.0410356619,0.7042465108
0.0410747435,0.7865827912
0.0411138251,0.907357229
0.0411529067,0.9824863549
0.0411919883,1.0294420585
0.0412310699,0.9016788648
0.0412701514,0.9104148097
0.0413092330,0.9820495576
0.0413483146,0.9241739229
0.0413873962,1.0132805605
0.0414264778,1.0113149729
0.0414655594,0.9639224720
0.0415046409,0.9829231521
0.0415437225,0.8935981158
0.0415828041,0.8009971002
0.0416218857,0.9357490498
0.0416609673,0.9302890843
0.0417000489,0.8935981158
0.0417391304,1.0281316668
0.0417782120,1.0680986146
0.0418172936,0.8737238412
0.0418563752,0.7044649094
0.0418954568,0.8566887487
0.0419345383,0.9248291187
0.0419736199,0.9685088431
0.0420127015,0.8304809141
0.0420517831,0.9615200872
0.0420908647,0.8302625155
0.0421299463,0.5876216467
0.0421690278,0.8521023777
0.0422081094,1.0041078184
0.0422471910,1.0196141206
0.0422862726,0.8708846591
0.0423253542,1.1032607927
0.0423644358,1.0137173578
0.0424035173,0.9418642112
0.0424425989,0.9820495576
0.0424816805,1.0080389936
0.0425207621,1.1004216106
0.0425598437,0.8256761444
0.0425989253,0.7018441259
0.0426380068,0.7771916504
0.0426770884,0.7791572380
0.0427161700,0.6308645739
0.0427552516,0.8359408797
0.0427943332,0.8586543363
0.0428334148,0.8254577458
0.0428724963,0.9217715380
0.0429115779,0.9095412152
0.0429506595,0.7365695068
0.0429897411,0.7525126062
0.0430288227,0.7894219732
0.0430679043,0.5607586163
0.0431069858,0.7134192529
0.0431460674,0.6981313493
0.043185149,0.6232206221
0.0432242306,0.6186342510
0.0432633122,0.6452788829
0.0433023937,0.4624792365
0.0433414753,0.3984884403
0.0433805569,0.7088328818
0.0434196385,0.5430683279
0.0434587201,0.706430497
0.0434978017,0.5651265887
0.0435368832,0.7247759812
0.0435759648,0.9296338884
0.0436150464,0.8053650726
0.043654128,0.9925326915
0.0436932096,0.9870727259
0.0437322912,0.8942533117
0.0437713727,0.6968209576
0.0438104543,0.8772182192
0.0438495359,0.9523473451
0.0438886175,1.023982093
0.0439276991,0.9134723904
0.0439667807,0.9920958942
0.0440058622,1.1928042276
0.0440449438,1.2430359106
0.0440840254,1.1288134314
0.044123107,0.8224001651
0.0441621886,0.7929163512
0.0442012702,0.9101964111
0.0442403517,0.6673371437
0.0442794333,0.8267681376
0.0443185149,0.8145378147
0.0443575965,0.7990315126
0.0443966781,0.7800308325
0.0444357596,0.6352325463
0.0444748412,0.5640345956
0.0445139228,0.7586277676
0.0445530044,0.7780652449
0.044592086,0.8988396827
0.0446311676,0.8097330451
0.0446702491,0.7697660973
0.0447093307,0.7822148187
0.0447484123,0.6793490679
0.0447874939,0.8842069751
0.0448265755,0.7077408887
0.0448656571,0.7448686544
0.0449047386,0.7922611553
0.0449438202,0.9165299711
0.0449829018,0.8379064673
0.0450219834,0.6684291368
0.045061065,0.6636243671
0.0451001466,0.7916059595
0.0451392281,0.9018972634
0.0451783097,0.7219367991
0.0452173913,0.9265763077
0.0452564729,0.7466158434
0.0452955545,0.9058284386
0.0453346361,0.6944185728
0.0453737176,0.7315463385
0.0454127992,0.5485282935
0.0454518808,0.6592563947
0.0454909624,0.6334853573
0.045530044,0.5273436271
0.0455691255,0.6275885945
0.0456082071,0.4133395466
0.0456472887,0.3775221726
0.0456863703,0.4572376696
0.0457254519,0.5889320385
0.0457645335,0.5354243762
0.0458036150,0.6147030758
0.0458426966,0.5926448150
0.0458817782,0.2593685183
0.0459208598,0.2239879415
0.0459599414,0.11173105
0.045999023,0.1604339426
0.0460381045,0.3349344414
0.0460771861,0.1770322379
0.0461162677,0.0577865904
0.0461553493,0.246264601
0.0461944309,0.1864233786
0.0462335125,0.4797327276
0.0462725940,0.3144049709
0.0463116756,0.7051201052
0.0463507572,0.4347426115
0.0463898388,0.3325320566
0.0464289204,0.0488322469
0.046468002,0.0942591602
0.0465070835,0.1464564308
0.0465461651,0.1460196336
0.0465852467,0.2541269513
0.0466243283,-0.0293544597
0.0466634099,0.3899708941
0.0467024915,0.3928100762
0.0467415730,0.1333525135
0.0467806546,-0.275708105
0.0468197362,-0.0306648514
0.0468588178,0.2211487595
0.0468978994,0.1787794268
0.0469369809,0.1573763619
0.0469760625,0.1709170765
0.0470151441,0.1706986778
0.0470542257,0.3973964472
0.0470933073,0.1451460391
0.0471323889,0.2635180921
0.0471714704,0.2945306964
0.0472105520,0.2100104298
0.0472496336,-0.0173425355
0.0472887152,0.0560394014
0.0473277968,0.0103940895
0.0473668784,-0.1468529182
0.0474059599,-0.0383088032
0.0474450415,-0.0520679163
0.0474841231,-0.0380904045
0.0475232047,-0.076528562
0.0475622863,-0.0134113603
0.0476013679,0.0599705766
0.0476404494,-0.1741527459
0.0476795310,-0.125013056
0.0477186126,-0.1073227676
0.0477576942,0.0536370166
0.0477967758,-0.110598747
0.0478358574,-0.1872566632
0.0478749389,-0.1520944851
0.0479140205,-0.3543316088
0.0479531021,-0.3501820350
0.0479921837,-0.2656617684
0.0480312653,-0.2966743727
0.0480703468,-0.3134910666
0.0481094284,-0.4106784532
0.0481485100,-0.2842256512
0.0481875916,-0.2276604082
0.0482266732,-0.2062573433
0.0482657548,-0.4015057111
0.0483048363,-0.2820416650
0.0483439179,-0.361757162
0.0483829995,-0.5497983753
0.0484220811,-0.5801557837
0.0484611627,-0.5965356803
0.0485002443,-0.5779717975
0.0485393258,-0.6013404500
0.0485784074,-0.4951987198
0.0486174890,-0.5222801489
0.0486565706,-0.5141993999
0.0486956522,-0.6146627659
0.0487347338,-0.5329816814
0.0487738153,-0.4130808381
0.0488128969,-0.4019425084
0.0488519785,-0.5548215436
0.0488910601,-0.7144709361
0.0489301417,-0.9193288433
0.0489692233,-0.7708177805
0.0490083048,-0.5211881558
0.0490473864,-0.6423993909
0.0490864680,-0.5781901961
0.0491255496,-0.8147159035
0.0491646312,-0.7502883100
0.0492037128,-0.6299506695
0.0492427943,-0.7267012589
0.0492818759,-0.6517905316
0.0493209575,-0.7273564548
0.0493600391,-0.8238886456
0.0493991207,-0.6755959814
0.0494382022,-0.5240273379
0.0494772838,-0.8409237381
0.0495163654,-0.9265359978
0.049555447,-0.6871711084
0.0495945286,-0.7767145433
0.0496336102,-0.7821745088
0.0496726917,-0.8155894979
0.0497117733,-0.7371843927
0.0497508549,-0.8055431613
0.0497899365,-0.7830481033
0.0498290181,-0.8269462263
0.0498680997,-0.7904736564
0.0499071812,-0.9287199840
0.0499462628,-1.1154508056
0.0499853444,-0.8616716071
0.050024426,-0.7238620768
0.0500635076,-0.9319959633
0.0501025892,-0.8603612154
0.0501416707,-0.7817377116
0.0501807523,-0.7522538976
0.0502198339,-0.7264828603
0.0502589155,-0.8367741643
0.0502979971,-1.1217843656
0.0503370787,-0.8924658128
0.0503761602,-0.7963704192
0.0504152418,-0.7564034715
0.0504543234,-0.8562116416
0.050493405,-0.6797455552
0.0505324866,-1.0698054937
0.0505715681,-1.1551993548
0.0506106497,-0.8872242459
0.0506497313,-0.8365557656
0.0506888129,-0.8280382194
0.0507278945,-0.9697789249
0.0507669761,-1.0796334316
0.0508060576,-0.8607980126
0.0508451392,-1.1632801038
0.0508842208,-1.1049676718
0.0509233024,-1.0363905045
0.050962384,-1.1846831687
0.0510014656,-1.1440610250
0.0510405471,-1.1975686874
0.0510796287,-1.3386541970
0.0511187103,-1.1263707367
0.0511577919,-0.9494678531
0.0511968735,-0.9020753522
0.0512359551,-0.914305675
0.0512750366,-0.9999179347
0.0513141182,-1.1936375122
0.0513531998,-1.1143588125
0.0513922814,-1.105404469
0.051431363,-0.8166814911
0.0514704446,-0.8463837036
0.0515095261,-0.9426974958
0.0515486077,-0.9232600185
0.0515876893,-0.9215128295
0.0516267709,-0.7135973416
0.0516658525,-0.8345901780
0.0517049340,-1.0110562644
0.0517440156,-1.2222477316
0.0517830972,-1.0905533627
0.0518221788,-1.1060596649
0.0518612604,-0.8348085767
0.051900342,-0.8330613877
0.0519394235,-0.9643189593
0.0519785051,-0.9518702379
0.0520175867,-1.1597857258
0.0520566683,-0.9756756877
0.0520957499,-0.6384682157
0.0521348315,-0.7350004065
0.0521739130,-0.8592692223
0.0522129946,-0.9695605263
0.0522520762,-1.0304937417
0.0522911578,-0.8852586583
0.0523302394,-0.9778596739
0.052369321,-0.8500964802
0.0524084025,-1.0477472329
0.0524474841,-0.8428893257
0.0524865657,-0.9671581414
0.0525256473,-1.1084620497
0.0525647289,-0.8651659851
0.0526038105,-0.7343452107
0.0526428920,-0.890063428
0.0526819736,-1.0490576246
0.0527210552,-0.8129687145
0.0527601368,-0.6541929165
0.0527992184,-0.6354106350
0.0528383,-0.5083026372
0.0528773815,-0.6052716252
0.0529164631,-0.8066351545
0.0529555447,-0.6723200021
0.0529946263,-0.8597060195
0.0530337079,-0.7042062009
0.0530727894,-0.7098845650
0.0531118710,-0.8238886456
0.0531509526,-0.6998382284
0.0531900342,-0.8383029546
0.0532291158,-0.8961785894
0.0532681974,-0.6498249440
0.0533072789,-0.6589976862
0.0533463605,-0.8009567903
0.0533854421,-0.7260460630
0.0534245237,-0.5602815091
0.0534636053,-0.562683894
0.0535026869,-0.7083557747
0.0535417684,-0.7734385639
0.0535808500,-0.5832133644
0.0536199316,-0.7568402687
0.0536590132,-0.7413339666
0.0536980948,-0.8203942676
0.0537371764,-0.6509169372
0.0537762579,-0.7861056840
0.0538153395,-0.7601162480
0.0538544211,-0.5559135367
0.0538935027,-0.6107315907
0.0539325843,-0.6303874667
0.0539716659,-0.6362842295
0.0540107474,-0.6000300583
0.0540498290,-0.6199043329
0.0540889106,-0.4438750437
0.0541279922,-0.5093946303
0.0541670738,-0.5679254609
0.0542061553,-0.7101029636
0.0542452369,-0.460473339
0.0542843185,-0.5085210358
0.0543234001,-0.5530743546
0.0543624817,-0.3737690862
0.0544015633,-0.3137094652
0.0544406448,-0.3654699385
0.0544797264,-0.1828886908
0.0545188080,-0.2176140716
0.0545578896,-0.2695929436
0.0545969712,-0.4089312643
0.0546360528,-0.4150464257
0.0546751343,-0.4036896973
0.0547142159,-0.3086862969
0.0547532975,-0.4967275102
0.0547923791,-0.4888651598
0.0548314607,-0.5297057021
0.0548705423,-0.325939788
0.0549096238,-0.3744242820
0.0549487054,-0.3246293963
0.0549877870,-0.4148280270
0.0550268686,-0.4595997445
0.0550659502,-0.6579056930
0.0551050318,-0.4154832229
0.0551441133,-0.3027895341
0.0551831949,-0.319606228
0.0552222765,-0.4309895251
0.0552613581,-0.5489247808
0.0553004397,-0.3381701108
0.0553395213,-0.3899305842
0.0553786028,-0.2492818718
0.0554176844,-0.2977663658
0.055456766,-0.3180774376
0.0554958476,-0.3595731757
0.0555349292,-0.4006321166
0.0555740107,-0.3231006059
0.0556130923,-0.2665353629
0.0556521739,-0.3010423451
0.0556912555,-0.2025445667
0.0557303371,-0.3279053756
0.0557694187,-0.2923064003
0.0558085002,-0.2010157764
0.0558475818,-0.2425115145
0.0558866634,-0.2840072526
0.055925745,-0.2204532537
0.0559648266,-0.1780839211
0.0560039082,-0.0870116958
0.0560429897,-0.0658270295
0.0560820713,-0.1844174811
0.0561211529,-0.2960191768
0.0561602345,-0.2324651779
0.0561993161,-0.1691295776
0.0562383977,-0.3086862969
0.0562774792,-0.2870648333
0.0563165608,-0.1815782990
0.0563556424,-0.0485735384
0.056394724,-0.1392089664
0.0564338056,-0.1180243001
0.0564728872,-0.0758733661
0.0565119687,0.0431538827
0.0565510503,-0.0618958543
0.0565901319,-0.0337224321
0.0566292135,-0.1804863059
0.0566682951,-0.026296879
0.0567073766,0.0366019241
0.0567464582,0.0503610373
0.0567855398,-0.0614590571
0.0568246214,-0.0964028365
0.056863703,-0.2709033353
0.0569027846,-0.0116641713
0.0569418661,0.03725712
0.0569809477,0.1209037921
0.0570200293,-0.0400559921
0.0570591109,0.0440274772
0.0570981925,-0.0749997716
0.0571372741,-0.0468263494
0.0571763556,0.0090836978
0.0572154372,-0.0887588848
0.0572545188,0.1071446789
0.0572936004,0.1838025951
0.057332682,0.2602421128
0.0573717636,0.0780976622
0.0574108451,0.0848680195
0.0574499267,0.1335709121
0.0574890083,-0.0134113603
0.0575280899,0.0704537105
0.0575671715,0.0704537105
0.0576062531,0.2030216739
0.0576453346,0.1606523412
0.0576844162,-0.1191162932
0.0577234978,0.0278659792
0.0577625794,0.2792427928
0.057801661,0.2368734602
0.0578407426,0.3272904896
0.0578798241,0.2847027584
0.0579189057,0.053418618
0.0579579873,0.0324523503
0.0579970689,0.2139416049
0.0580361505,0.2766220094
0.0580752320,0.2235511443
0.0581143136,0.1986537014
0.0581533952,0.0374755186
0.0581924768,0.1143518334
0.0582315584,0.3098185999
0.05827064,0.2252983333
0.0583097215,0.3995804334
0.0583488031,0.3427967918
0.0583878847,0.3421415959
0.0584269663,0.3484751559
0.0584660479,0.3023930468
0.0585051295,0.3925916775
0.0585442110,0.3569927022
0.0585832926,0.0313603572
0.0586223742,0.2757484149
0.0586614558,0.3626710664
0.0587005374,0.4388921853
0.058739619,0.3960860555
0.0587787005,0.3987068389
0.0588177821,0.3873501106
0.0588568637,0.5649081901
0.0588959453,0.3471647642
0.0589350269,0.2836107653
0.0589741085,0.3248881048
0.0590131900,0.6527044360
0.0590522716,0.4836639028
0.0590913532,0.4478465288
0.0591304348,0.3700966195
0.0591695164,0.4463177385
0.0592085979,0.3301296717
0.0592476795,0.4622608379
0.0592867611,0.5138029126
0.0593258427,0.5336771872
0.0593649243,0.4312482336
0.0594040059,0.5666553791
0.0594430874,0.3524063311
0.0594821690,0.4076611824
0.0595212506,0.4487201233
0.0595603322,0.6190710483
0.0595994138,0.4362714019
0.0596384954,0.5716785474
0.0596775769,0.4972046173
0.0597166585,0.447191333
0.0597557401,0.5721153446
0.0597948217,0.4696863910
0.0598339033,0.5771385129
0.0598729849,0.5970127875
0.0599120664,0.6166686634
0.0599511480,0.4338690170
0.0599902296,0.5238492492
0.0600293112,0.6136110827
0.0600683928,0.6789122706
0.0601074744,0.5413211389
0.0601465559,0.4948022325
0.0601856375,0.4867214835
0.0602247191,0.4963310229
0.0602638007,0.6385085256
0.0603028823,0.7212816033
0.0603419638,0.6603483878
0.0603810454,0.6136110827
0.0604201270,0.6859010265
0.0604592086,0.5587930287
0.0604982902,0.5227572561
0.0605373718,0.5670921763
0.0605764533,0.6149214745
0.0606155349,0.5716785474
0.0606546165,0.7732604752
0.0606936981,0.9359674484
0.0607327797,0.6546700236
0.0607718613,0.6673371437
0.0608109428,0.6625323740
0.0608500244,0.6647163602
0.0608891060,0.8101698423
0.0609281876,0.8925061227
0.0609672692,0.7579725717
0.0610063508,0.7564437814
0.0610454323,0.9995214474
0.0610845139,1.1128703320
0.0611235955,0.8660798895
0.0611626771,0.89927648
0.0612017587,0.7332935274
0.0612408403,0.7878931829
0.0612799218,0.9540945340
0.0613190034,0.9730952141
0.0613580850,0.9746240045
0.0613971666,0.8331016976
0.0614362482,0.8942533117
0.0614753298,0.7422478709
0.0615144113,0.7234655895
0.0615534929,0.9910039011
0.0615925745,0.9820495576
0.0616316561,0.8438032301
0.0616707377,0.7479262351
0.0617098192,1.0189589247
0.0617489008,0.9226451325
0.0617879824,0.6168870621
0.061827064,1.0139357564
0.0618661456,0.9071388304
0.0619052272,0.6747626968
0.0619443087,0.6944185728
0.0619833903,0.9132539918
0.0620224719,0.9567153175
0.0620615535,0.8047098768
0.0621006351,0.9394618264
0.0621397167,0.9689456403
0.0621787982,0.8446768245
0.0622178798,0.7418110737
0.0622569614,0.7507654172
0.062296043,0.8263313403
0.0623351246,0.8106066395
0.0623742062,0.9698192348
0.0624132877,1.0342468282
0.0624523693,0.8785286109
0.0624914509,0.8418376425
0.0625305325,0.6968209576
0.0625696141,0.5522410700
0.0626086957,0.7643061317
0.0626477772,0.8151930106
0.0626868588,0.7857091967
0.0627259404,0.8121354299
0.062765022,0.7337303247
0.0628041036,0.9977742584
0.0628431851,0.9958086708
0.0628822667,0.9623936817
0.0629213483,0.8767814219
0.0629604299,0.7527310048
0.0629995115,0.7407190806
0.0630385931,0.6133926841
0.0630776746,0.7835252104
0.0631167562,0.7016257273
0.0631558378,0.8084226533
0.0631949194,0.7230287922
0.063234001,0.7531678020
0.0632730826,0.6013807599
0.0633121641,0.6806594596
0.0633512457,0.7525126062
0.0633903273,0.5869664509
0.0634294089,0.7813412242
0.0634684905,0.772823678
0.0635075721,0.8798390026
0.0635466536,1.0842601126
0.0635857352,0.907357229
0.0636248168,0.8182505913
0.0636638984,0.8269865362
0.06370298,0.9722216196
0.0637420616,1.1973905987
0.0637811431,1.2581054155
0.0638202247,1.1122151362
0.0638593063,0.7396270875
0.0638983879,0.6824066486
0.0639374695,0.9606464927
0.0639765511,1.0110965743
0.0640156326,0.7994683098
0.0640547142,0.7105800708
0.0640937958,0.7474894379
0.0641328774,0.8055834712
0.064171959,0.891195731
0.0642110405,1.0711561953
0.0642501221,0.9538761354
0.0642892037,0.5465627059
0.0643282853,0.6258414056
0.0643673669,0.8029626878
0.0644064485,0.7522942075
0.0644455300,0.6181974538
0.0644846116,0.6693027313
0.0645236932,0.8112618354
0.0645627748,0.8027442892
0.0646018564,0.6544516250
0.064640938,0.7999051071
0.0646800195,0.7739156711
0.0647191011,0.8597463294
0.0647581827,0.9069204317
0.0647972643,0.8213081720
0.0648363459,0.8440216287
0.0648754275,0.7656165235
0.0649145090,0.7466158434
0.0649535906,0.7450870530
0.0649926722,0.5795408977
0.0650317538,0.7913875608
0.0650708354,0.8143194161
0.065109917,0.8267681376
0.0651489985,0.9021156621
0.0651880801,0.9492897644
0.0652271617,0.8110434368
0.0652662433,0.7850540008
0.0653053249,0.8044914781
0.0653444064,0.7049017066
0.0653834880,0.6931081810
0.0654225696,0.6987865452
0.0654616512,0.7044649094
0.0655007328,0.8042730795
0.0655398144,0.6629691712
0.0655788959,0.7909507636
0.0656179775,0.7684557055
0.0656570591,0.5782305060
0.0656961407,0.2731276314
0.0657352223,0.3775221726
0.0657743039,0.4150867356
0.0658133854,0.3792693616
0.0658524670,0.3890972996
0.0658915486,0.2414598313
0.0659306302,0.2724724356
0.0659697118,0.4642264255
0.0660087934,0.3864765161
0.0660478749,0.3611422760
0.0660869565,0.2696332535
0.0661260381,0.1361916956
0.0661651197,0.2058608559
0.0662042013,0.2333790823
0.0662432829,0.2084816394
0.0662823644,0.2045504642
0.0663214460,0.1973433097
0.0663605276,0.4100635673
0.0663996092,0.3532799256
0.0664386908,0.0625913601
0.0664777723,0.0134516702
0.0665168539,0.362889465
0.0665559355,0.6662451506
0.0665950171,0.2875419405
0.0666340987,0.2169991857
0.0666731803,0.1292029397
0.0667122618,0.1185014072
0.0667513434,0.1706986778
0.0667904250,0.0901095864
0.0668295066,-0.0219289065
0.0668685882,0.2576213293
0.0669076698,0.3061058233
0.0669467513,0.1447092419
0.0669858329,0.0219692164
0.0670249145,-0.1737159486
0.0670639961,-0.1173691042
0.0671030777,-0.1311282174
0.0671421593,0.1765954406
0.0671812408,-0.0335040335
0.0672203224,0.0925119713
0.0672594040,-0.1593016396
0.0672984856,-0.0612406584
0.0673375672,-0.2077861336
0.0673766488,0.0302683641
0.0674157303,0.1069262803
0.0674548119,0.1346629053
0.0674938935,-0.1101619497
0.0675329751,0.0438090786
0.0675720567,0.0927303699
0.0676111383,0.0016581446
0.0676502198,-0.1031731938
0.0676893014,-0.0435503701
0.067728383,-0.0784941496
0.0677674646,-0.144668932
0.0678065462,-0.1549336672
0.0678456277,-0.1651984024
0.0678847093,-0.1472897154
0.0679237909,-0.0352512225
0.0679628725,-0.2099701199
0.0680019541,-0.2759265036
0.0680410357,-0.4220351816
0.0680801172,-0.3235374032
0.0681191988,-0.4626573252
0.0681582804,-0.6015588486
0.068197362,-0.4395070713
0.0682364436,-0.4980379019
0.0682755252,-0.7382763858
0.0683146067,-0.5899837217
0.0683536883,-0.3722402958
0.0683927699,-0.5637758871
0.0684318515,-0.5766614058
0.0684709331,-0.4462774286
0.0685100147,-0.4698644797
0.0685490962,-0.5388784442
0.0685881778,-0.4644045142
0.0686272594,-0.6487329509
0.068666341,-0.5006586854
0.0687054226,-0.317859039
0.0687445042,-0.7367475955
0.0687835857,-0.8260726318
0.0688226673,-0.8874426445
0.0688617489,-0.6935046684
0.0689008305,-0.6537561192
0.0689399121,-0.5580975229
0.0689789936,-0.7387131831
0.0690180752,-0.9049145342
0.0690571568,-0.8822010776
0.0690962384,-0.9992627388
0.06913532,-0.8155894979
0.0691744016,-0.8210494635
0.0692134831,-0.9453182793
0.0692525647,-1.0691502978
0.0692916463,-0.9378927261
0.0693307279,-0.3873098007
0.0693698095,-0.6312610612
0.0694088911,-0.7208044961
0.0694479726,-0.6635840572
0.0694870542,-0.7810825157
0.0695261358,-0.7271380561
0.0695652174,-0.6908838849
0.069604299,-0.7767145433
0.0696433806,-0.7367475955
0.0696824621,-0.7913472509
0.0697215437,-0.6360658309
0.0697606253,-0.7011486202
0.0697997069,-0.8396133463
0.0698387885,-0.7190573071
0.0698778701,-0.7282300492
0.0699169516,-0.8527172636
0.0699560332,-0.7286668465
0.0699951148,-0.7515987018
0.0700341964,-0.7747489557
0.070073278,-0.9828828422
0.0701123596,-0.9459734751
0.0701514411,-1.0036307113
0.0701905227,-0.9352719427
0.0702296043,-0.9193288433
0.0702686859,-0.7917840482
0.0703077675,-0.5386600456
0.0703468490,-0.8660395796
0.0703859306,-1.0601959543
0.0704250122,-1.1209107711
0.0704640938,-0.779772124
0.0705031754,-0.8201758690
0.070542257,-0.9374559289
0.0705813385,-0.7574954646
0.0706204201,-0.7245172727
0.0706595017,-0.8522804664
0.0706985833,-0.8402685422
0.0707376649,-0.8874426445
0.0707767465,-1.1268075339
0.0708158280,-0.9953315636
0.0708549096,-1.0492760232
0.0708939912,-1.2464899786
0.0709330728,-1.0414136728
0.0709721544,-0.9800436601
0.071011236,-0.9291567812
0.0710503175,-1.1755104266
0.0710893991,-1.089242971
0.0711284807,-1.073081473
0.0711675623,-1.3296998535
0.0712066439,-1.1593489286
0.0712457255,-1.115232407
0.0712848070,-0.8509700747
0.0713238886,-1.1462450113
0.0713629702,-1.1510497809
0.0714020518,-1.1488657947
0.0714411334,-0.9577670007
0.0714802149,-1.0014467250
0.0715192965,-0.9540542241
0.0715583781,-0.6655496448
0.0715974597,-0.7865424813
0.0716365413,-0.9108112970
0.0716756229,-0.8007383917
0.0717147044,-0.7572770659
0.0717537860,-0.6159731577
0.0717928676,-0.8874426445
0.0718319492,-1.0953581324
0.0718710308,-1.0302753431
0.0719101124,-1.0772310468
0.0719491939,-1.1204739739
0.0719882755,-0.8177734842
0.0720273571,-1.2425588034
0.0720664387,-1.2995608437
0.0721055203,-1.181625588
0.0721446019,-1.2772841843
0.0721836834,-0.8238886456
0.0722227650,-0.8887530362
0.0722618466,-1.0093090754
0.0723009282,-0.9339615509
0.0723400098,-0.9007649604
0.0723790914,-1.0667479129
0.0724181729,-0.9911819898
0.0724572545,-0.8669131741
0.0724963361,-0.711631754
0.0725354177,-0.6402154047
0.0725744993,-0.7229884823
0.0726135809,-0.8752123217
0.0726526624,-0.9992627388
0.0726917440,-1.0324593293
0.0727308256,-0.9254440047
0.0727699072,-0.8363373670
0.0728089888,-0.7579322618
0.0728480703,-0.8158078966
0.0728871519,-0.8282566180
0.0729262335,-0.7740937598
0.0729653151,-0.8739019299
0.0730043967,-0.7885080688
0.0730434783,-0.8147159035
0.0730825598,-0.7852320895
0.0731216414,-0.6963438505
0.0731607230,-0.7823929074
0.0731998046,-0.8158078966
0.0732388862,-0.8562116416
0.0732779678,-0.9523070352
0.0733170493,-0.8736835313
0.0733561309,-0.7042062009
0.0733952125,-0.7238620768
0.0734342941,-0.6175019480
0.0734733757,-0.6443649785
0.0735124573,-0.8736835313
0.0735515388,-0.7042062009
0.0735906204,-0.5805925809
0.0736297020,-0.6284218791
0.0736687836,-0.7564034715
0.0737078652,-0.5976276734
0.0737469468,-0.4392886727
0.0737860283,-0.5222801489
0.0738251099,-0.8182102814
0.0738641915,-0.7432995541
0.0739032731,-0.8817642803
0.0739423547,-0.8520620678
0.0739814362,-0.5812477768
0.0740205178,-0.3704931068
0.0740595994,-0.4956355171
0.074098681,-0.3268133825
0.0741377626,-0.4694276825
0.0741768442,-0.468554088
0.0742159257,-0.4781636274
0.0742550073,-0.4108968519
0.0742940889,-0.3715850999
0.0743331705,-0.7448283445
0.0743722521,-0.7572770659
0.0744113337,-0.4971643074
0.0744504152,-0.4333919099
0.0744894968,-0.3626307565
0.0745285784,-0.4388518754
0.07456766,-0.4170120133
0.0746067416,-0.4301159306
0.0746458232,-0.4292423361
0.0746849047,-0.4775084315
0.0747239863,-0.3715850999
0.0747630679,-0.2660985656
0.0748021495,-0.1817966976
0.0748412311,-0.3141462624
0.0748803127,-0.3414460901
0.0749193942,-0.3338021384
0.0749584758,-0.4903939502
0.0749975574,-0.6921942767
0.075036639,-0.3274685784
0.0750757206,-0.3338021384
0.0751148021,-0.2597650056
0.0751538837,-0.2313731848
0.0751929653,-0.1575544506
0.0752320469,-0.4506454010
0.0752711285,-0.3938617594
0.0753102101,-0.3268133825
0.0753492916,-0.3296525646
0.0753883732,-0.2591098097
0.0754274548,-0.3565155950
0.0754665364,-0.2822600637
0.075505618,-0.2713401326
0.0755446996,-0.2534314456
0.0755837811,-0.23530436
0.0756228627,-0.2069125391
0.0756619443,-0.335767726
0.0757010259,-0.3211350183
0.0757401075,-0.2752713078
